id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date
4IWLbLZ6oLvsJIuXBVQamN,"Easy and Slow - Seacrest Motel Rehearsals, Falmouth, MA - October 1975",The Rolling Thunder Revue: The 1975 Live Recordings (Sampler),7I8ARvRuRzDghzsItBARZK,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],3,1,False,0.52,0.0864,7,-17.500999999999998,1,0.0409,0.642,1.95e-06,0.91,0.2269999999999999,134.59799999999998,323240,3.0,2019,2019-06-07
3P6aVIfUQaEqwfaJV5O3ct,"A Hard Rain's A-Gonna Fall - Live at Montreal Forum, Montreal, Quebec - December 1975",The Rolling Thunder Revue: The 1975 Live Recordings (Sampler),7I8ARvRuRzDghzsItBARZK,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],4,1,False,0.336,0.91,9,-8.846,1,0.0841,0.306,3.64e-05,0.94,0.812,134.19899999999998,312800,4.0,2019,2019-06-07
6vBNL1AbwqrM4lezscrBv0,"It Ain't Me, Babe - Live at Boston Music Hall, Boston, MA - November 21, 1975 - Evening",The Rolling Thunder Revue: The 1975 Live Recordings (Sampler),7I8ARvRuRzDghzsItBARZK,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],5,1,False,0.465,0.695,0,-11.455,1,0.0384,0.395,6.65e-05,0.952,0.7929999999999999,141.477,306160,4.0,2019,2019-06-07
4LglcBs3BnKQ2KPf7v3txt,"The Lonesome Death of Hattie Carroll - Live at Montreal Forum, Montreal, Quebec - December 1975",The Rolling Thunder Revue: The 1975 Live Recordings (Sampler),7I8ARvRuRzDghzsItBARZK,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],6,1,False,0.391,0.652,0,-11.669,1,0.0786,0.3279999999999999,9.27e-06,0.983,0.866,183.165,317760,3.0,2019,2019-06-07
3xHwiV7qeFejcYyKHF92uT,"I Dreamed I Saw St. Augustine - Live at Montreal Forum, Montreal, Quebec - December 1975",The Rolling Thunder Revue: The 1975 Live Recordings (Sampler),7I8ARvRuRzDghzsItBARZK,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],7,1,False,0.61,0.63,0,-11.562,1,0.0395,0.336,5.08e-06,0.716,0.622,120.579,177493,4.0,2019,2019-06-07
5wJJ5xEHviMEdicJ4ZTQ0P,"Isis - Live at Montreal Forum, Montreal, Quebec - December 1975",The Rolling Thunder Revue: The 1975 Live Recordings (Sampler),7I8ARvRuRzDghzsItBARZK,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],8,1,False,0.433,0.782,2,-10.562,1,0.162,0.37,3.3799999999999995e-05,0.835,0.875,130.64600000000002,314453,4.0,2019,2019-06-07
3sjdNqUZTP5WAJOzuuci0s,"Romance In Durango - Live at Boston Music Hall, Boston, MA - November 21, 1975 - Afternoon",The Rolling Thunder Revue: The 1975 Live Recordings (Sampler),7I8ARvRuRzDghzsItBARZK,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],9,1,False,0.434,0.516,0,-12.492,1,0.0581,0.606,0.0,0.976,0.747,101.416,276160,4.0,2019,2019-06-07
3tydlYMRrQPki1X97cfvJ5,"Hurricane - Live at Boston Music Hall, Boston, MA - November 21, 1975 - Evening",The Rolling Thunder Revue: The 1975 Live Recordings (Sampler),7I8ARvRuRzDghzsItBARZK,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],10,1,False,0.477,0.742,9,-13.244000000000002,0,0.155,0.264,0.0,0.6890000000000001,0.7659999999999999,148.075,480507,4.0,2019,2019-06-07
2Qvk0G9HvOtsycOnK7fvLB,I Pity the Poor Immigrant - Take 4,"Travelin' Thru, 1967 - 1969: The Bootleg Series, Vol. 15 (Sampler)",1euXUeJobzra05wyBIrdtH,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],1,1,False,0.633,0.306,2,-12.078,1,0.0354,0.627,1.2e-06,0.0502,0.926,126.35,152613,4.0,2019,2019-11-01
4pMuZSy1C2FoJXLv73poP0,I Am a Lonesome Hobo - Take 4,"Travelin' Thru, 1967 - 1969: The Bootleg Series, Vol. 15 (Sampler)",1euXUeJobzra05wyBIrdtH,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],2,1,False,0.629,0.345,4,-11.188,0,0.0322,0.583,3.77e-06,0.1159999999999999,0.618,125.026,176453,4.0,2019,2019-11-01
3GHqs9lItLiAHp1kFjULN9,To Be Alone with You - Take 1,"Travelin' Thru, 1967 - 1969: The Bootleg Series, Vol. 15 (Sampler)",1euXUeJobzra05wyBIrdtH,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],3,1,False,0.655,0.636,5,-9.703,1,0.0492,0.486,2.46e-05,0.131,0.877,132.072,146600,4.0,2019,2019-11-01
17vwypfiO0MOENOLqw0kpU,"Lay, Lady, Lay - Take 2","Travelin' Thru, 1967 - 1969: The Bootleg Series, Vol. 15 (Sampler)",1euXUeJobzra05wyBIrdtH,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],4,1,False,0.522,0.275,11,-14.553,0,0.0313,0.805,0.0065,0.119,0.498,150.08,204653,4.0,2019,2019-11-01
46gb7fjpnYkLFoFIWTQQVn,Tell Me That It Isn't True - Take 2,"Travelin' Thru, 1967 - 1969: The Bootleg Series, Vol. 15 (Sampler)",1euXUeJobzra05wyBIrdtH,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],5,1,False,0.748,0.532,5,-12.566,1,0.0352,0.7390000000000001,0.00533,0.11,0.731,127.298,127440,4.0,2019,2019-11-01
6XPSO6H90stw5Wd2c66Xos,Country Pie - Take 2,"Travelin' Thru, 1967 - 1969: The Bootleg Series, Vol. 15 (Sampler)",1euXUeJobzra05wyBIrdtH,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],6,1,False,0.7020000000000001,0.723,9,-11.237,1,0.0325,0.449,0.0179,0.168,0.846,97.82,127027,4.0,2019,2019-11-01
3XQcN8lRz5uGWnkMdo8NC5,I Still Miss Someone - Take 5,"Travelin' Thru, 1967 - 1969: The Bootleg Series, Vol. 15 (Sampler)",1euXUeJobzra05wyBIrdtH,"['Bob Dylan', 'Johnny Cash']","['74ASZWbe4lXaubB36ztrGX', '6kACVPfCOnqzgfEF5ryl0x']",7,1,False,0.527,0.3939999999999999,9,-14.653,1,0.0492,0.713,0.0224,0.0548,0.6759999999999999,169.294,215200,4.0,2019,2019-11-01
672PNEfhkICYooZ3IOPoWi,Matchbox - Take 1,"Travelin' Thru, 1967 - 1969: The Bootleg Series, Vol. 15 (Sampler)",1euXUeJobzra05wyBIrdtH,"['Bob Dylan', 'Johnny Cash']","['74ASZWbe4lXaubB36ztrGX', '6kACVPfCOnqzgfEF5ryl0x']",8,1,False,0.395,0.645,10,-12.82,1,0.0755,0.584,0.000449,0.148,0.95,176.865,185253,4.0,2019,2019-11-01
0CS4pwHml8LCSdVJ1gIKU3,Big River - Take 1,"Travelin' Thru, 1967 - 1969: The Bootleg Series, Vol. 15 (Sampler)",1euXUeJobzra05wyBIrdtH,"['Bob Dylan', 'Johnny Cash']","['74ASZWbe4lXaubB36ztrGX', '6kACVPfCOnqzgfEF5ryl0x']",9,1,False,0.745,0.6809999999999999,4,-12.97,1,0.0623,0.488,0.0022199999999999,0.173,0.8590000000000001,108.827,123613,4.0,2019,2019-11-01
3bM1p9F6b4btWTAO9IgXcb,Girl from the North Country - Rehearsal,"Travelin' Thru, 1967 - 1969: The Bootleg Series, Vol. 15 (Sampler)",1euXUeJobzra05wyBIrdtH,"['Bob Dylan', 'Johnny Cash']","['74ASZWbe4lXaubB36ztrGX', '6kACVPfCOnqzgfEF5ryl0x']",10,1,False,0.507,0.0818,7,-22.69400000000001,1,0.0429,0.7829999999999999,4.39e-05,0.308,0.3329999999999999,126.064,184307,4.0,2019,2019-11-01
5qJwIIlBhKafAfCnbJHvoY,Guess Things Happen That Way - Take 3,"Travelin' Thru, 1967 - 1969: The Bootleg Series, Vol. 15 (Sampler)",1euXUeJobzra05wyBIrdtH,"['Bob Dylan', 'Johnny Cash']","['74ASZWbe4lXaubB36ztrGX', '6kACVPfCOnqzgfEF5ryl0x']",11,1,False,0.593,0.44,9,-14.566,1,0.0654,0.157,8e-05,0.111,0.69,84.41,105827,4.0,2019,2019-11-01
3w5ecYEMUouguLjRh7CvsB,Wanted Man - Take 1,"Travelin' Thru, 1967 - 1969: The Bootleg Series, Vol. 15 (Sampler)",1euXUeJobzra05wyBIrdtH,"['Bob Dylan', 'Johnny Cash']","['74ASZWbe4lXaubB36ztrGX', '6kACVPfCOnqzgfEF5ryl0x']",12,1,False,0.565,0.297,2,-16.682000000000002,1,0.045,0.512,0.0,0.12,0.45,79.506,191293,4.0,2019,2019-11-01
54kJQb15wTK67vkFuOo663,Ring of Fire - Outtake,"Travelin' Thru, 1967 - 1969: The Bootleg Series, Vol. 15 (Sampler)",1euXUeJobzra05wyBIrdtH,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],13,1,False,0.446,0.451,9,-12.815,1,0.0407,0.593,0.0517,0.14,0.76,161.534,147680,4.0,2019,2019-11-01
5tjtcbyYUVjLsFBEpevxgR,East Virginia Blues (with Earl Scruggs) - Mono,"Travelin' Thru, 1967 - 1969: The Bootleg Series, Vol. 15 (Sampler)",1euXUeJobzra05wyBIrdtH,"['Bob Dylan', 'Earl Scruggs']","['74ASZWbe4lXaubB36ztrGX', '4NEA48c6ajydrRzCbyll3M']",14,1,False,0.505,0.37,2,-16.042,1,0.0322,0.6809999999999999,0.000137,0.0816,0.889,95.278,154587,4.0,2019,2019-11-01
4wZtl1YXpVfsostikIY6zT,All Along the Watchtower - Take 3,"Travelin' Thru, 1967 - 1969: The Bootleg Series, Vol. 15 (Sampler)",1euXUeJobzra05wyBIrdtH,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],15,1,False,0.619,0.436,1,-11.923,0,0.0293,0.511,2.45e-05,0.0622,0.762,130.621,151067,4.0,2019,2019-11-01
0mhzu24T3SIwjXywRmZ1qF,"Most Likely You Go Your Way (And I'll Go Mine) - Live at LA Forum, Inglewood, CA - February 1974",Before The Flood,2h2Z8tLHC46ymGNXgfo6Fa,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],1,1,False,0.34,0.986,7,-6.5760000000000005,1,0.3329999999999999,0.065,0.00462,0.975,0.223,129.342,255333,4.0,1974,1974-06-20
5IxDmhavVKeGl1xig1DOZE,"Lay, Lady, Lay - Live at LA Forum, Inglewood, CA - February 1974",Before The Flood,2h2Z8tLHC46ymGNXgfo6Fa,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],2,1,False,0.347,0.952,11,-6.705,0,0.381,0.0374,0.0,0.988,0.418,168.912,194200,4.0,1974,1974-06-20
6QU8kwWWVvDsNFFyoAsY0Q,"Rainy Day Women #12 & 35 - Live at LA Forum, Inglewood, CA - February 1974",Before The Flood,2h2Z8tLHC46ymGNXgfo6Fa,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],3,1,False,0.406,0.95,7,-5.579,1,0.109,0.191,5.379999999999999e-05,0.981,0.621,116.248,206347,4.0,1974,1974-06-20
7gksXTblFUMjjkU54iS3Ir,"Knockin' on Heaven's Door - Live at Madison Square Garden, New York, NY - January 1974",Before The Flood,2h2Z8tLHC46ymGNXgfo6Fa,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],4,1,False,0.284,0.894,7,-6.864,1,0.0896,0.0375,1.41e-06,0.99,0.534,143.806,232387,4.0,1974,1974-06-20
6N5ocPkQ8FPaZu90bRSJM7,"It Ain't Me, Babe - Live at LA Forum, Inglewood, CA - February 1974",Before The Flood,2h2Z8tLHC46ymGNXgfo6Fa,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],5,1,False,0.455,0.981,7,-6.409,1,0.183,0.143,1.4499999999999992e-05,0.995,0.308,100.49,220147,4.0,1974,1974-06-20
22AcnJdThFNonl3dPpb84M,"Ballad of a Thin Man - Live at LA Forum, Inglewood, CA - February 1974",Before The Flood,2h2Z8tLHC46ymGNXgfo6Fa,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],6,1,False,0.4529999999999999,0.934,11,-7.074,0,0.2769999999999999,0.3229999999999999,1.72e-06,0.958,0.439,140.681,227147,1.0,1974,1974-06-20
1CBR6p0Hv8UA21l0z5Z6Tw,"Up on Cripple Creek - Live at LA Forum, Inglewood, CA - February 1974",Before The Flood,2h2Z8tLHC46ymGNXgfo6Fa,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],7,1,False,0.562,0.916,2,-7.933,1,0.138,0.178,0.0,0.984,0.634,136.369,319387,4.0,1974,1974-06-20
3EV5hHDMLF4FRWtGF4xYuT,"I Shall Be Released - Live at LA Forum, Inglewood, CA - February 1974",Before The Flood,2h2Z8tLHC46ymGNXgfo6Fa,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],8,1,False,0.381,0.6759999999999999,4,-9.165,1,0.0546,0.336,0.0,0.7190000000000001,0.627,124.557,231587,4.0,1974,1974-06-20
2Eg8w0EBz3EVCKkTC5CCGa,"Endless Highway - Live at LA Forum, Inglewood, CA - February 1974",Before The Flood,2h2Z8tLHC46ymGNXgfo6Fa,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],9,1,False,0.471,0.932,7,-6.622000000000001,1,0.109,0.0879,0.000395,0.7090000000000001,0.6990000000000001,129.12,308080,4.0,1974,1974-06-20
2yJQuQFTGjUNmTPDMEWmo1,"The Night They Drove Old Dixie Down - Live at LA Forum, Inglewood, CA - February 1974",Before The Flood,2h2Z8tLHC46ymGNXgfo6Fa,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],10,1,False,0.514,0.845,0,-7.624,1,0.0727,0.294,2.46e-05,0.7170000000000001,0.483,112.071,262987,4.0,1974,1974-06-20
4zSzGgwYjmyTPbctxnEZQw,"Stage Fright - Live at LA Forum, Inglewood, CA - February 1974",Before The Flood,2h2Z8tLHC46ymGNXgfo6Fa,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],11,1,False,0.514,0.96,0,-6.7929999999999975,1,0.0987,0.039,0.000206,0.958,0.482,114.026,285987,4.0,1974,1974-06-20
7dLdsnS0rQX3dB9jlp9SSv,"Don't Think Twice, It's All Right - Live at LA Forum, Inglewood, CA - February 1974",Before The Flood,2h2Z8tLHC46ymGNXgfo6Fa,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],1,2,False,0.4320000000000001,0.8190000000000001,0,-9.451,1,0.2689999999999999,0.444,4.85e-05,0.986,0.435,128.065,276040,4.0,1974,1974-06-20
478if4L7NYDT3qC5wH7nbi,"Just Like a Woman - Live at LA Forum, Inglewood, CA - February 1974",Before The Flood,2h2Z8tLHC46ymGNXgfo6Fa,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],2,2,False,0.395,0.478,7,-8.901,1,0.0471,0.4589999999999999,2.04e-06,0.979,0.39,151.408,305960,4.0,1974,1974-06-20
13xOSoL6ErbEd6JPKtqZ2I,"It's Alright, Ma (I'm Only Bleeding) - Live at LA Forum, Inglewood, CA - February 1974",Before The Flood,2h2Z8tLHC46ymGNXgfo6Fa,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],3,2,False,0.474,0.675,7,-8.891,1,0.0446,0.4320000000000001,0.0,0.981,0.457,129.576,348067,4.0,1974,1974-06-20
4XE4w5PToio8PjQpL4wcGJ,"The Shape I'm In - Live at LA Forum, Inglewood, CA - February 1974",Before The Flood,2h2Z8tLHC46ymGNXgfo6Fa,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],4,2,False,0.472,0.915,7,-7.032,1,0.166,0.0586,0.000107,0.986,0.595,127.944,240907,4.0,1974,1974-06-20
0hOGU9SSFqxUof5GQPjfnh,"When You Awake - Live at LA Forum, Inglewood, CA - February 1974",Before The Flood,2h2Z8tLHC46ymGNXgfo6Fa,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],5,2,False,0.332,0.908,4,-8.552999999999999,1,0.422,0.095,0.0,0.939,0.369,171.083,193187,4.0,1974,1974-06-20
0kgVPUuOKekmVLH7Fn08BB,"The Weight - Live at LA Forum, Inglewood, CA - February 1974",Before The Flood,2h2Z8tLHC46ymGNXgfo6Fa,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],6,2,False,0.358,0.92,9,-7.73,1,0.166,0.3,1.95e-06,0.722,0.514,150.887,275947,4.0,1974,1974-06-20
1bsyJmIrgFIIYzbZIYZ7Cr,"All Along the Watchtower - Live at LA Forum, Inglewood, CA - February 1974",Before The Flood,2h2Z8tLHC46ymGNXgfo6Fa,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],7,2,False,0.324,0.969,9,-7.284,0,0.384,0.099,4.14e-05,0.986,0.3229999999999999,145.975,199813,4.0,1974,1974-06-20
7iCYO5Db1xLBqmzYf4T2EO,"Highway 61 Revisited - Live at LA Forum, Inglewood, CA - February 1974",Before The Flood,2h2Z8tLHC46ymGNXgfo6Fa,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],8,2,False,0.5,0.971,2,-6.027,1,0.135,0.00647,2.72e-06,0.957,0.417,126.917,266467,4.0,1974,1974-06-20
45EwNhLS19bQGUFGdLkn7o,"Like a Rolling Stone - Live at LA Forum, Inglewood, CA - February 1974",Before The Flood,2h2Z8tLHC46ymGNXgfo6Fa,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],9,2,False,0.392,0.983,0,-5.436,1,0.207,0.12,1.73e-05,0.99,0.2339999999999999,103.616,429120,4.0,1974,1974-06-20
2Xc1Xd7q4bunmnYkwIwJGY,"Blowin' in the Wind - Live at LA Forum, Inglewood, CA - February 1974",Before The Flood,2h2Z8tLHC46ymGNXgfo6Fa,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],10,2,False,0.22,0.977,7,-5.697,1,0.313,0.126,6.459999999999997e-05,0.985,0.3279999999999999,153.609,272187,4.0,1974,1974-06-20
0StiknGweFT10ugHYFyOd3,Went to See the Gypsy - Demo,"Another Self Portrait (1969-1971): The Bootleg Series, Vol. 10 [Deluxe Edition]",4LWewX01YWWghyjOWbuFXr,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],1,1,False,0.521,0.309,9,-10.612,0,0.0316,0.908,3.56e-06,0.155,0.297,84.633,180613,4.0,2013,2013-08-27
6JfJlH84wad9oQny2OdjCj,"Little Sadie - Without Overdubs, Self Portrait","Another Self Portrait (1969-1971): The Bootleg Series, Vol. 10 [Deluxe Edition]",4LWewX01YWWghyjOWbuFXr,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],2,1,False,0.716,0.406,2,-8.501,1,0.0304,0.913,0.0,0.185,0.802,106.844,122293,1.0,2013,2013-08-27
1cSS9lKgxIVo2Tj5Oh735D,"Pretty Saro - Unreleased from ""Self Portrait"" Sessions","Another Self Portrait (1969-1971): The Bootleg Series, Vol. 10 [Deluxe Edition]",4LWewX01YWWghyjOWbuFXr,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],3,1,False,0.574,0.142,7,-11.818,1,0.0306,0.948,0.00129,0.11,0.4529999999999999,100.745,136667,4.0,2013,2013-08-27
3xQd3eOTz3R9grDiAmMV0d,"Alberta #3 - Alternate Version, Self Portrait","Another Self Portrait (1969-1971): The Bootleg Series, Vol. 10 [Deluxe Edition]",4LWewX01YWWghyjOWbuFXr,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],4,1,False,0.494,0.535,7,-9.124,1,0.0324,0.594,0.0113,0.108,0.477,111.625,157107,4.0,2013,2013-08-27
15sHXEkOMnbcMjW0Gohl1t,"Spanish Is the Loving Tongue - Unreleased, Self Portrait","Another Self Portrait (1969-1971): The Bootleg Series, Vol. 10 [Deluxe Edition]",4LWewX01YWWghyjOWbuFXr,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],5,1,False,0.555,0.209,1,-13.705,1,0.0336,0.977,0.000606,0.106,0.302,126.459,231507,4.0,2013,2013-08-27
2oGXbxg0ZapA8fwRU9rveo,"Annie's Going to Sing Her Song - Unreleased, Self Portrait","Another Self Portrait (1969-1971): The Bootleg Series, Vol. 10 [Deluxe Edition]",4LWewX01YWWghyjOWbuFXr,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],6,1,False,0.578,0.208,7,-12.369000000000002,1,0.0462,0.964,1.77e-06,0.1669999999999999,0.3720000000000001,118.378,142507,4.0,2013,2013-08-27
4O3W8sVhPc74j3DoIve58n,"Time Passes Slowly #1 - Alternate Version, New Morning","Another Self Portrait (1969-1971): The Bootleg Series, Vol. 10 [Deluxe Edition]",4LWewX01YWWghyjOWbuFXr,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],7,1,False,0.5589999999999999,0.433,11,-9.752,1,0.0545,0.723,0.0,0.122,0.6559999999999999,145.86,138067,3.0,2013,2013-08-27
1bxpsh58EQ8KC5VPTPUsIr,"Only a Hobo - Unreleased, Greatest Hits II","Another Self Portrait (1969-1971): The Bootleg Series, Vol. 10 [Deluxe Edition]",4LWewX01YWWghyjOWbuFXr,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],8,1,False,0.605,0.258,7,-9.515,1,0.032,0.794,0.0,0.13,0.3229999999999999,148.934,205480,3.0,2013,2013-08-27
6bZyfCMcD3exKkTgmLcW50,"Minstrel Boy - Unreleased, The Basement Tapes","Another Self Portrait (1969-1971): The Bootleg Series, Vol. 10 [Deluxe Edition]",4LWewX01YWWghyjOWbuFXr,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],9,1,False,0.593,0.143,5,-11.42,1,0.0413,0.947,0.0,0.138,0.599,80.381,99693,4.0,2013,2013-08-27
2p7glvcMd7yk2UOIiNlMPv,I Threw It All Away - Take 1,"Another Self Portrait (1969-1971): The Bootleg Series, Vol. 10 [Deluxe Edition]",4LWewX01YWWghyjOWbuFXr,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],10,1,False,0.524,0.418,0,-9.63,1,0.0292,0.635,0.0892,0.1969999999999999,0.414,72.926,145560,4.0,2013,2013-08-27
5WGO1Jhnh1UkrHRT3Syiaa,"Railroad Bill - Unreleased, Self Portrait","Another Self Portrait (1969-1971): The Bootleg Series, Vol. 10 [Deluxe Edition]",4LWewX01YWWghyjOWbuFXr,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],11,1,False,0.484,0.45,0,-7.848,1,0.0294,0.812,0.00829,0.396,0.446,109.422,164947,4.0,2013,2013-08-27
0JvzIsdEbDYkiaEPutTgVc,"Thirsty Boots - Unreleased, Self Portrait","Another Self Portrait (1969-1971): The Bootleg Series, Vol. 10 [Deluxe Edition]",4LWewX01YWWghyjOWbuFXr,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],12,1,False,0.4039999999999999,0.422,0,-8.63,1,0.0305,0.909,0.000172,0.1159999999999999,0.513,149.84,246320,4.0,2013,2013-08-27
0xU2MZ5gxGxHkyxvhKvjhm,"This Evening So Soon - Unreleased, Self Portrait","Another Self Portrait (1969-1971): The Bootleg Series, Vol. 10 [Deluxe Edition]",4LWewX01YWWghyjOWbuFXr,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],13,1,False,0.514,0.375,0,-7.921,1,0.0294,0.807,1.06e-05,0.105,0.515,114.429,289480,4.0,2013,2013-08-27
6aNgxu7DSAOMYNcvg3Hvy5,"These Hands - Unreleased, Self Portrait","Another Self Portrait (1969-1971): The Bootleg Series, Vol. 10 [Deluxe Edition]",4LWewX01YWWghyjOWbuFXr,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],14,1,False,0.509,0.203,5,-11.061,1,0.0399,0.932,2.39e-05,0.138,0.2739999999999999,157.975,223040,4.0,2013,2013-08-27
66XdPEWfOnDvEEibgLQcZ1,"In Search of Little Sadie - Without Overdubs, Self Portrait","Another Self Portrait (1969-1971): The Bootleg Series, Vol. 10 [Deluxe Edition]",4LWewX01YWWghyjOWbuFXr,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],15,1,False,0.565,0.258,2,-7.591,1,0.0522,0.8909999999999999,0.0,0.108,0.411,85.12799999999999,146360,4.0,2013,2013-08-27
23bHzvdWmewbTZXGf0QbfK,"House Carpenter - Unreleased, Self Portrait","Another Self Portrait (1969-1971): The Bootleg Series, Vol. 10 [Deluxe Edition]",4LWewX01YWWghyjOWbuFXr,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],16,1,False,0.447,0.444,0,-7.353,1,0.03,0.816,0.0,0.231,0.265,155.64700000000005,359427,3.0,2013,2013-08-27
4gOOLzF3AkNc9neVsGemxg,"All the Tired Horses - Without Overdubs, Self Portrait","Another Self Portrait (1969-1971): The Bootleg Series, Vol. 10 [Deluxe Edition]",4LWewX01YWWghyjOWbuFXr,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],17,1,False,0.423,0.125,0,-9.937,1,0.0366,0.976,6.6e-05,0.108,0.511,142.16,75213,4.0,2013,2013-08-27
1QcMkTKUoUqt6Srf4QviUK,"If Not For You - Alternate Version, New Morning","Another Self Portrait (1969-1971): The Bootleg Series, Vol. 10 [Deluxe Edition]",4LWewX01YWWghyjOWbuFXr,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],18,1,False,0.252,0.208,1,-11.974,1,0.0333,0.58,7.509999999999998e-05,0.125,0.423,162.47,149853,4.0,2013,2013-08-27
64FSzCRzfSWVHVgC4VELfo,"Wallflower - Alternate Version, 1971","Another Self Portrait (1969-1971): The Bootleg Series, Vol. 10 [Deluxe Edition]",4LWewX01YWWghyjOWbuFXr,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],19,1,False,0.41,0.159,2,-9.731,1,0.0294,0.647,0.0,0.1119999999999999,0.262,147.737,138747,3.0,2013,2013-08-27
2Dcm8UO2OWb0lT54WlIcgi,"Wigwam - Without Overdubs, Self Portrait","Another Self Portrait (1969-1971): The Bootleg Series, Vol. 10 [Deluxe Edition]",4LWewX01YWWghyjOWbuFXr,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],20,1,False,0.46,0.249,0,-9.78,1,0.0282,0.945,0.331,0.125,0.355,143.906,190573,4.0,2013,2013-08-27
48dZME0N45oe8jccQlTqtf,"Days of '49 - Without Overdubs, Self Portrait","Another Self Portrait (1969-1971): The Bootleg Series, Vol. 10 [Deluxe Edition]",4LWewX01YWWghyjOWbuFXr,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],21,1,False,0.612,0.392,9,-8.043,0,0.0393,0.872,2.2e-06,0.1009999999999999,0.512,80.327,313893,4.0,2013,2013-08-27
4pdG92046PYJoFfVpRUHV6,"Working On a Guru - Unreleased, New Morning","Another Self Portrait (1969-1971): The Bootleg Series, Vol. 10 [Deluxe Edition]",4LWewX01YWWghyjOWbuFXr,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],22,1,False,0.506,0.7340000000000001,5,-7.0710000000000015,1,0.0758,0.513,0.000502,0.0921,0.583,145.545,223600,4.0,2013,2013-08-27
1ggiG2OJGg6WE1xD2Qa4JP,"Country Pie - Alternate Version, Nashville Skyline","Another Self Portrait (1969-1971): The Bootleg Series, Vol. 10 [Deluxe Edition]",4LWewX01YWWghyjOWbuFXr,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],23,1,False,0.679,0.701,11,-7.754,0,0.0497,0.5579999999999999,0.0186,0.0845,0.8220000000000001,95.991,87027,4.0,2013,2013-08-27
